Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","02941","Shorn wool, greasy, including fleece-washed shorn wool","2016","2016","7021","Annual value","USD","711.8","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","02941","Shorn wool, greasy, including fleece-washed shorn wool","2017","2017","7021","Annual value","USD","454.7","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","02941","Shorn wool, greasy, including fleece-washed shorn wool","2018","2018","7021","Annual value","USD","586.3","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","02941","Shorn wool, greasy, including fleece-washed shorn wool","2019","2019","7021","Annual value","USD","395.7","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01344.01","Sour cherries","2012","2012","7021","Annual value","USD","931.6","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01344.01","Sour cherries","2013","2013","7021","Annual value","USD","604.9","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01344.01","Sour cherries","2014","2014","7021","Annual value","USD","557.4","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01344.01","Sour cherries","2015","2015","7021","Annual value","USD","512.2","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01344.01","Sour cherries","2016","2016","7021","Annual value","USD","310.8","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01344.01","Sour cherries","2017","2017","7021","Annual value","USD","774.9","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01344.01","Sour cherries","2018","2018","7021","Annual value","USD","425.5","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01344.01","Sour cherries","2019","2019","7021","Annual value","USD","495.7","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01344.01","Sour cherries","2020","2020","7021","Annual value","USD","453.5","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01344.01","Sour cherries","2021","2021","7021","Annual value","USD","441.6","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01344.01","Sour cherries","2022","2022","7021","Annual value","USD","478","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","0141","Soya beans","2012","2012","7021","Annual value","USD","814.4","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","0141","Soya beans","2013","2013","7021","Annual value","USD","852.5","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","0141","Soya beans","2014","2014","7021","Annual value","USD","592.7","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","0141","Soya beans","2015","2015","7021","Annual value","USD","316.9","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01354","Strawberries","2013","2013","7021","Annual value","USD","1003","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01354","Strawberries","2014","2014","7021","Annual value","USD","1249","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01354","Strawberries","2015","2015","7021","Annual value","USD","811.1","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01354","Strawberries","2016","2016","7021","Annual value","USD","920.1","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01354","Strawberries","2017","2017","7021","Annual value","USD","1597.9","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01354","Strawberries","2018","2018","7021","Annual value","USD","1387.4","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01354","Strawberries","2019","2019","7021","Annual value","USD","1020.3","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01354","Strawberries","2020","2020","7021","Annual value","USD","1816.3","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01354","Strawberries","2021","2021","7021","Annual value","USD","1373.5","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01354","Strawberries","2022","2022","7021","Annual value","USD","1024.4","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01445","Sunflower seed","2012","2012","7021","Annual value","USD","616.3","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01445","Sunflower seed","2013","2013","7021","Annual value","USD","352.8","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01445","Sunflower seed","2014","2014","7021","Annual value","USD","350.3","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01445","Sunflower seed","2015","2015","7021","Annual value","USD","378.4","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01445","Sunflower seed","2016","2016","7021","Annual value","USD","349.8","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01445","Sunflower seed","2017","2017","7021","Annual value","USD","353","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01445","Sunflower seed","2018","2018","7021","Annual value","USD","329.3","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01445","Sunflower seed","2019","2019","7021","Annual value","USD","318.3","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01445","Sunflower seed","2020","2020","7021","Annual value","USD","384.4","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01445","Sunflower seed","2021","2021","7021","Annual value","USD","409","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01445","Sunflower seed","2022","2022","7021","Annual value","USD","572.2","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01234","Tomatoes","2012","2012","7021","Annual value","USD","612.5","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01234","Tomatoes","2013","2013","7021","Annual value","USD","665.1","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01234","Tomatoes","2014","2014","7021","Annual value","USD","691.2","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01234","Tomatoes","2015","2015","7021","Annual value","USD","634.5","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01234","Tomatoes","2016","2016","7021","Annual value","USD","705.9","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01234","Tomatoes","2017","2017","7021","Annual value","USD","671","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01234","Tomatoes","2018","2018","7021","Annual value","USD","689.4","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01234","Tomatoes","2019","2019","7021","Annual value","USD","619.3","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01234","Tomatoes","2020","2020","7021","Annual value","USD","693.4","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01234","Tomatoes","2021","2021","7021","Annual value","USD","762.5","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01234","Tomatoes","2022","2022","7021","Annual value","USD","1007.3","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01970","Unmanufactured tobacco","2012","2012","7021","Annual value","USD","3687.5","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01970","Unmanufactured tobacco","2013","2013","7021","Annual value","USD","3666.4","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01970","Unmanufactured tobacco","2014","2014","7021","Annual value","USD","3087","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01970","Unmanufactured tobacco","2015","2015","7021","Annual value","USD","2916.3","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01970","Unmanufactured tobacco","2016","2016","7021","Annual value","USD","3347.3","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01970","Unmanufactured tobacco","2017","2017","7021","Annual value","USD","3791","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01970","Unmanufactured tobacco","2018","2018","7021","Annual value","USD","4122","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01970","Unmanufactured tobacco","2019","2019","7021","Annual value","USD","4036.4","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01970","Unmanufactured tobacco","2020","2020","7021","Annual value","USD","3657.6","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01970","Unmanufactured tobacco","2021","2021","7021","Annual value","USD","3477.8","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01970","Unmanufactured tobacco","2022","2022","7021","Annual value","USD","3431.5","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01376","Walnuts, in shell","2012","2012","7021","Annual value","USD","2687.6","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01376","Walnuts, in shell","2013","2013","7021","Annual value","USD","2586.5","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01376","Walnuts, in shell","2016","2016","7021","Annual value","USD","1198.2","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01376","Walnuts, in shell","2018","2018","7021","Annual value","USD","1824.4","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01376","Walnuts, in shell","2019","2019","7021","Annual value","USD","1379.3","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01376","Walnuts, in shell","2020","2020","7021","Annual value","USD","1878.8","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01376","Walnuts, in shell","2021","2021","7021","Annual value","USD","1892.8","A","Official figure"
